dateRatio,wordlen_mean,rangeRatio,floatRatio,zero_flag,intRatio,alphaNumRatio,alphaRatio,frac_unique_sample,flag_numcells,master_id,id,dataset_name,table_name,column_name,table_name_clean,column_name_clean,start_time,end_time,execution_time
0.0,1.0,0.0,1.0,1,0.0,0.0,0.0,0.045133991537376586,0.24894662921348315,aug2019$$##$$wta_matches_2018$$##$$loser_seed,aug2019_wta_matches_2018_loser_seed_19,Aug2019,wta_matches_2018,loser_seed,wt a matches 2018,loser seed,2024-03-13 20:05:27.849660,2024-03-13 20:08:35.548355,0 days 00:03:07.698695
0.0,1.0,0.0,0.0,0,0.0,0.0,1.0,0.006379585326953748,0.0,aug2019$$##$$wta_matches_2018$$##$$loser_entry,aug2019_wta_matches_2018_loser_entry_20,Aug2019,wta_matches_2018,loser_entry,wt a matches 2018,loser entry,2024-03-13 20:05:27.849660,2024-03-13 20:08:35.548355,0 days 00:03:07.698695
0.0,2.1070926966292136,0.0,0.0,0,0.0,0.0,1.0,0.12289325842696629,0.0,aug2019$$##$$wta_matches_2018$$##$$loser_name,aug2019_wta_matches_2018_loser_name_21,Aug2019,wta_matches_2018,loser_name,wt a matches 2018,loser name,2024-03-13 20:05:27.849660,2024-03-13 20:08:35.548355,0 days 00:03:07.698695
0.0,1.0,0.0,0.0,0,0.0,0.0,1.0,0.001053740779768177,0.0,aug2019$$##$$wta_matches_2018$$##$$loser_hand,aug2019_wta_matches_2018_loser_hand_22,Aug2019,wta_matches_2018,loser_hand,wt a matches 2018,loser hand,2024-03-13 20:05:27.849660,2024-03-13 20:08:35.548355,0 days 00:03:07.698695
0.0,1.0,0.0,1.0,1,0.0,0.0,0.0,0.025440313111545987,0.35884831460674155,aug2019$$##$$wta_matches_2018$$##$$loser_ht,aug2019_wta_matches_2018_loser_ht_23,Aug2019,wta_matches_2018,loser_ht,wt a matches 2018,loser ht,2024-03-13 20:05:27.849660,2024-03-13 20:08:35.548355,0 days 00:03:07.698695
0.0,1.0,0.0,0.0,0,0.0,0.0,1.0,0.019662921348314606,0.0,aug2019$$##$$wta_matches_2018$$##$$loser_ioc,aug2019_wta_matches_2018_loser_ioc_24,Aug2019,wta_matches_2018,loser_ioc,wt a matches 2018,loser io c,2024-03-13 20:05:27.849660,2024-03-13 20:08:35.548355,0 days 00:03:07.698695
0.0,1.0,0.0,1.0,0,0.0,0.0,0.0,0.7598314606741573,1.0,aug2019$$##$$wta_matches_2018$$##$$loser_age,aug2019_wta_matches_2018_loser_age_25,Aug2019,wta_matches_2018,loser_age,wt a matches 2018,loser age,2024-03-13 20:05:27.849660,2024-03-13 20:08:35.548355,0 days 00:03:07.698695
0.0,1.0,0.0,1.0,1,0.0,0.0,0.0,0.132815259625574,0.9940308988764045,aug2019$$##$$wta_matches_2018$$##$$loser_rank,aug2019_wta_matches_2018_loser_rank_26,Aug2019,wta_matches_2018,loser_rank,wt a matches 2018,loser rank,2024-03-13 20:05:27.849660,2024-03-13 20:08:35.548355,0 days 00:03:07.698695
0.0,1.0,0.0,1.0,1,0.0,0.0,0.0,0.46485340868950903,0.9940308988764045,aug2019$$##$$wta_matches_2018$$##$$loser_rank_points,aug2019_wta_matches_2018_loser_rank_points_27,Aug2019,wta_matches_2018,loser_rank_points,wt a matches 2018,loser rank points,2024-03-13 20:05:27.849660,2024-03-13 20:08:35.548355,0 days 00:03:07.698695
0.0,2.340941011235955,0.18398876404494383,0.0,0,0.0,0.9943820224719101,0.0056179775280898875,0.25070224719101125,0.9943820224719101,aug2019$$##$$wta_matches_2018$$##$$score,aug2019_wta_matches_2018_score_28,Aug2019,wta_matches_2018,score,wt a matches 2018,score,2024-03-13 20:05:27.849660,2024-03-13 20:08:35.548355,0 days 00:03:07.698695
0.0,1.0,0.0,0.0,0,1.0,0.0,0.0,0.00035112359550561797,1.0,aug2019$$##$$wta_matches_2018$$##$$best_of,aug2019_wta_matches_2018_best_of_29,Aug2019,wta_matches_2018,best_of,wt a matches 2018,best of,2024-03-13 20:05:27.849660,2024-03-13 20:08:35.548355,0 days 00:03:07.698695
0.0,1.0,0.0,0.0,0,0.0,0.8072331460674157,0.19276685393258428,0.0028089887640449437,0.8072331460674157,aug2019$$##$$wta_matches_2018$$##$$round,aug2019_wta_matches_2018_round_30,Aug2019,wta_matches_2018,round,wt a matches 2018,round,2024-03-13 20:05:27.849660,2024-03-13 20:08:35.548355,0 days 00:03:07.698695
0.0,1.0,0.0,1.0,1,0.0,0.0,0.0,0.06019007391763464,0.9975421348314607,aug2019$$##$$wta_matches_2018$$##$$minutes,aug2019_wta_matches_2018_minutes_31,Aug2019,wta_matches_2018,minutes,wt a matches 2018,minutes,2024-03-13 20:05:27.849660,2024-03-13 20:08:35.548355,0 days 00:03:07.698695
0.0,1.0,0.0,1.0,1,0.0,0.0,0.0,0.007052186177715092,0.9957865168539326,aug2019$$##$$wta_matches_2018$$##$$w_ace,aug2019_wta_matches_2018_w_ace_32,Aug2019,wta_matches_2018,w_ace,wt a matches 2018,w ace,2024-03-13 20:05:27.849660,2024-03-13 20:08:35.548355,0 days 00:03:07.698695
0.0,1.0,0.0,1.0,1,0.0,0.0,0.0,0.007404795486600846,0.9957865168539326,aug2019$$##$$wta_matches_2018$$##$$w_df,aug2019_wta_matches_2018_w_df_33,Aug2019,wta_matches_2018,w_df,wt a matches 2018,w d f,2024-03-13 20:05:27.849660,2024-03-13 20:08:35.548355,0 days 00:03:07.698695
0.0,1.0,0.0,1.0,1,0.0,0.0,0.0,0.04478138222849083,0.9957865168539326,aug2019$$##$$wta_matches_2018$$##$$w_svpt,aug2019_wta_matches_2018_w_svpt_34,Aug2019,wta_matches_2018,w_svpt,wt a matches 2018,w s v pt,2024-03-13 20:05:27.849660,2024-03-13 20:08:35.548355,0 days 00:03:07.698695
0.0,1.0,0.0,1.0,1,0.0,0.0,0.0,0.032087447108603666,0.9957865168539326,aug2019$$##$$wta_matches_2018$$##$$w_1stin,aug2019_wta_matches_2018_w_1stIn_35,Aug2019,wta_matches_2018,w_1stIn,wt a matches 2018,w 1s tin,2024-03-13 20:05:27.849660,2024-03-13 20:08:35.548355,0 days 00:03:07.698695
0.0,1.0,0.0,1.0,1,0.0,0.0,0.0,0.02009873060648801,0.9957865168539326,aug2019$$##$$wta_matches_2018$$##$$w_1stwon,aug2019_wta_matches_2018_w_1stWon_36,Aug2019,wta_matches_2018,w_1stWon,wt a matches 2018,w 1s two n,2024-03-13 20:05:27.849660,2024-03-13 20:08:35.548355,0 days 00:03:07.698695
0.0,1.0,0.0,1.0,1,0.0,0.0,0.0,0.01234132581100141,0.9957865168539326,aug2019$$##$$wta_matches_2018$$##$$w_2ndwon,aug2019_wta_matches_2018_w_2ndWon_37,Aug2019,wta_matches_2018,w_2ndWon,wt a matches 2018,w 2ndW on,2024-03-13 20:05:27.849660,2024-03-13 20:08:35.548355,0 days 00:03:07.698695
0.0,1.0,0.0,1.0,1,0.0,0.0,0.0,0.007757404795486601,0.9957865168539326,aug2019$$##$$wta_matches_2018$$##$$w_svgms,aug2019_wta_matches_2018_w_SvGms_38,Aug2019,wta_matches_2018,w_SvGms,wt a matches 2018,w S vg ms,2024-03-13 20:05:27.849660,2024-03-13 20:08:35.548355,0 days 00:03:07.698695
0.0,1.0,0.0,1.0,1,0.0,0.0,0.0,0.006699576868829337,0.9957865168539326,aug2019$$##$$wta_matches_2018$$##$$w_bpsaved,aug2019_wta_matches_2018_w_bpSaved_39,Aug2019,wta_matches_2018,w_bpSaved,wt a matches 2018,w bp Saved,2024-03-13 20:05:27.849660,2024-03-13 20:08:35.548355,0 days 00:03:07.698695
0.0,1.0,0.0,1.0,1,0.0,0.0,0.0,0.009167842031029619,0.9957865168539326,aug2019$$##$$wta_matches_2018$$##$$w_bpfaced,aug2019_wta_matches_2018_w_bpFaced_40,Aug2019,wta_matches_2018,w_bpFaced,wt a matches 2018,w bp Faced,2024-03-13 20:05:27.849660,2024-03-13 20:08:35.548355,0 days 00:03:07.698695
0.0,1.0,0.0,1.0,1,0.0,0.0,0.0,0.006699576868829337,0.9957865168539326,aug2019$$##$$wta_matches_2018$$##$$l_ace,aug2019_wta_matches_2018_l_ace_41,Aug2019,wta_matches_2018,l_ace,wt a matches 2018,l ace,2024-03-13 20:05:27.849660,2024-03-13 20:08:35.548355,0 days 00:03:07.698695
0.0,1.0,0.0,1.0,1,0.0,0.0,0.0,0.005994358251057828,0.9957865168539326,aug2019$$##$$wta_matches_2018$$##$$l_df,aug2019_wta_matches_2018_l_df_42,Aug2019,wta_matches_2018,l_df,wt a matches 2018,l d f,2024-03-13 20:05:27.849660,2024-03-13 20:08:35.548355,0 days 00:03:07.698695
0.0,1.0,0.0,1.0,1,0.0,0.0,0.0,0.044076163610719324,0.9957865168539326,aug2019$$##$$wta_matches_2018$$##$$l_svpt,aug2019_wta_matches_2018_l_svpt_43,Aug2019,wta_matches_2018,l_svpt,wt a matches 2018,l s v pt,2024-03-13 20:05:27.849660,2024-03-13 20:08:35.548355,0 days 00:03:07.698695
0.0,1.0,0.0,1.0,1,0.0,0.0,0.0,0.032792665726375174,0.9957865168539326,aug2019$$##$$wta_matches_2018$$##$$l_1stin,aug2019_wta_matches_2018_l_1stIn_44,Aug2019,wta_matches_2018,l_1stIn,wt a matches 2018,l 1s tin,2024-03-13 20:05:27.849660,2024-03-13 20:08:35.548355,0 days 00:03:07.698695
0.0,1.0,0.0,1.0,1,0.0,0.0,0.0,0.021861777150916785,0.9957865168539326,aug2019$$##$$wta_matches_2018$$##$$l_1stwon,aug2019_wta_matches_2018_l_1stWon_45,Aug2019,wta_matches_2018,l_1stWon,wt a matches 2018,l 1s two n,2024-03-13 20:05:27.849660,2024-03-13 20:08:35.548355,0 days 00:03:07.698695
0.0,1.0,0.0,1.0,1,0.0,0.0,0.0,0.0116361071932299,0.9957865168539326,aug2019$$##$$wta_matches_2018$$##$$l_2ndwon,aug2019_wta_matches_2018_l_2ndWon_46,Aug2019,wta_matches_2018,l_2ndWon,wt a matches 2018,l 2ndW on,2024-03-13 20:05:27.849660,2024-03-13 20:08:35.548355,0 days 00:03:07.698695
0.0,1.0,0.0,1.0,1,0.0,0.0,0.0,0.007404795486600846,0.9957865168539326,aug2019$$##$$wta_matches_2018$$##$$l_svgms,aug2019_wta_matches_2018_l_SvGms_47,Aug2019,wta_matches_2018,l_SvGms,wt a matches 2018,l S vg ms,2024-03-13 20:05:27.849660,2024-03-13 20:08:35.548355,0 days 00:03:07.698695
0.0,1.0,0.0,1.0,1,0.0,0.0,0.0,0.007404795486600846,0.9957865168539326,aug2019$$##$$wta_matches_2018$$##$$l_bpsaved,aug2019_wta_matches_2018_l_bpSaved_48,Aug2019,wta_matches_2018,l_bpSaved,wt a matches 2018,l bp Saved,2024-03-13 20:05:27.849660,2024-03-13 20:08:35.548355,0 days 00:03:07.698695
0.0,1.0,0.0,1.0,1,0.0,0.0,0.0,0.009873060648801129,0.9957865168539326,aug2019$$##$$wta_matches_2018$$##$$l_bpfaced,aug2019_wta_matches_2018_l_bpFaced_49,Aug2019,wta_matches_2018,l_bpFaced,wt a matches 2018,l bp Faced,2024-03-13 20:05:27.849660,2024-03-13 20:08:35.548355,0 days 00:03:07.698695
0.0,1.0,0.0,0.0,0,1.0,0.0,0.0,1.0,1.0,aug2019$$##$$wta_players$$##$$player_id,aug2019_wta_players_player_id_1,Aug2019,wta_players,player_id,wt a players,player id,2024-03-13 20:05:27.849660,2024-03-13 20:08:35.548355,0 days 00:03:07.698695
0.0,1.0969225815354893,0.0,0.0,0,0.0,0.0,1.0,0.3257739546437279,0.0,aug2019$$##$$wta_players$$##$$first_name,aug2019_wta_players_first_name_2,Aug2019,wta_players,first_name,wt a players,first name,2024-03-13 20:05:27.849660,2024-03-13 20:08:35.548355,0 days 00:03:07.698695
0.001,1.1011819896058501,0.0,0.0,0,0.0,4.599181345720462e-05,0.9999540081865428,0.7672354320930874,4.597701149425287e-05,aug2019$$##$$wta_players$$##$$last_name,aug2019_wta_players_last_name_3,Aug2019,wta_players,last_name,wt a players,last name,2024-03-13 20:05:27.849660,2024-03-13 20:08:35.548355,0 days 00:03:07.698695
0.0,1.0,0.0,0.0,0,0.0,0.0,1.0,0.00014425851125216387,0.0,aug2019$$##$$wta_players$$##$$hand,aug2019_wta_players_hand_4,Aug2019,wta_players,hand,wt a players,hand,2024-03-13 20:05:27.849660,2024-03-13 20:08:35.548355,0 days 00:03:07.698695
0.0,1.0,0.0,1.0,1,0.0,0.0,0.0,0.5006829635909754,0.9761379310344828,aug2019$$##$$wta_players$$##$$birth_date,aug2019_wta_players_birth_date_5,Aug2019,wta_players,birth_date,wt a players,birth date,2024-03-13 20:05:27.849660,2024-03-13 20:08:35.548355,0 days 00:03:07.698695
0.0,1.0,0.0,0.0,0,0.0,0.0,1.0,0.007264367816091954,0.0,aug2019$$##$$wta_players$$##$$country_code,aug2019_wta_players_country_code_6,Aug2019,wta_players,country_code,wt a players,country code,2024-03-13 20:05:27.849660,2024-03-13 20:08:35.548355,0 days 00:03:07.698695
0.0,1.0,0.0,0.0,0,1.0,0.0,0.0,0.0007856772705237291,1.0,aug2019$$##$$wta_rankings$$##$$ranking_date,aug2019_wta_rankings_ranking_date_1,Aug2019,wta_rankings,ranking_date,wt a rankings,ranking date,2024-03-13 20:05:27.849660,2024-03-13 20:08:35.548355,0 days 00:03:07.698695
0.0,1.0,0.0,0.0,0,1.0,0.0,0.0,0.02069507363634844,1.0,aug2019$$##$$wta_rankings$$##$$ranking,aug2019_wta_rankings_ranking_2,Aug2019,wta_rankings,ranking,wt a rankings,ranking,2024-03-13 20:05:27.849660,2024-03-13 20:08:35.548355,0 days 00:03:07.698695
0.0,1.0,0.0,0.0,0,1.0,0.0,0.0,0.026545861821099612,1.0,aug2019$$##$$wta_rankings$$##$$player_id,aug2019_wta_rankings_player_id_3,Aug2019,wta_rankings,player_id,wt a rankings,player id,2024-03-13 20:05:27.849660,2024-03-13 20:08:35.548355,0 days 00:03:07.698695
0.005,1.0,0.0,0.0,0,1.0,0.0,0.0,0.02764915330736698,1.0,aug2019$$##$$wta_rankings$$##$$ranking_points,aug2019_wta_rankings_ranking_points_4,Aug2019,wta_rankings,ranking_points,wt a rankings,ranking points,2024-03-13 20:05:27.849660,2024-03-13 20:08:35.548355,0 days 00:03:07.698695
